Index,Average Preprocessing Latency (ms),Average Inference Latency (ms),Average Postprocessing Latency (ms),Average Total Latency (ms)
84,4.6000000000000005,59.333333333333336,292.8666666666666,356.8
85,4.266666666666667,57.6,204.4666666666667,266.3333333333333
86,4.233333333333333,64.73333333333333,195.76666666666665,264.7333333333333
87,4.7,58.43333333333334,258.09999999999997,321.23333333333335
88,4.8,64.7,24.099999999999998,93.60000000000001
89,6.633333333333333,77.13333333333333,230.0,313.76666666666665
90,4.266666666666667,54.1,198.0666666666667,256.43333333333334
91,6.0,82.7,110.26666666666667,198.96666666666667
92,5.566666666666666,60.26666666666667,14.166666666666666,80.0
93,10.066666666666666,85.3,256.43333333333334,351.8
94,4.666666666666667,53.46666666666667,18.533333333333335,76.66666666666667
95,9.366666666666667,74.86666666666667,17.166666666666668,101.39999999999999
96,6.666666666666667,101.5,35.166666666666664,143.33333333333334
97,6.766666666666667,123.43333333333334,21.5,151.70000000000002
98,20.2,74.23333333333333,298.90000000000003,393.3333333333333
99,16.633333333333333,112.96666666666665,32.833333333333336,162.43333333333337
100,6.466666666666666,68.03333333333333,252.76666666666665,327.26666666666665
